identifier,version,Node ID,Revision ID,Revision Count,humanCodingScheme,P1 Notation,P2 Notation,P3 Notation,P4 Notation,P5 Notation,P6 Notation,P7 Notation,P8 Notation,P9 Notation,P1 Label,P2 Label,P3 Label,P4 Label,P5 Label,P6 Label,P7 Label,P8 Label,P9 Label,Statement Type,Education Level,Code,Label,fullstatement,concept keywords,Narrative,Notes,Statement Origin,ACT Original,Citations Text,Item Codes,Aligned CCSS/NGSS,Statement Tags,Order,Item Taxonomy Codes,Reporting Categories,Statement Subtype,Progression Group Number,Progression Group Label,Progression Group Level,Begin Grade,Errors and Misconceptions Text,Progression Citations,Errors Citations,Evidence Narrative,Passage/Stimulus Characteristics,Task Content Characteristics,Response and Interaction Characteristics,Key Non-targeted Constructs,Allowed Additional Skill Targets,Construct-Relevant Vocabulary,Vocabulary to Avoid,Task Narrative,Depth of Knowledge,Item Type,Available Tools,Specific Accessibility Concerns,Task Model Variables,Passage/Stimulus Specification,Common Errors and Misconceptions,Stem Requirements,Key and Distractor Requirements,Technology-Enhanced Interation Guidelines,Task Model Notes,Example items (codes or filenames),Example items (HTML),Rubric and Scoring Rules,Item Authoring Tips,Common Item Authoring Problems
57d0d8de-7c22-48cc-8970-9746b998eae9,2016-09-06 T12:54,77197,78370,1,H.A.MATH.OAF.FC.FB.L3.8,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,8;,,,Identify the domain of a function from its graph,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.1,,8,,,Achievement KSAO,3,"Domain , Range, and Intercepts",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57f2f829-8b38-439d-9d1c-d7f189cd0302,2016-09-06 T12:54,77199,78372,1,H.A.MATH.OAF.FC.FB.L3.9,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Identify the domain of a function from its equation,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.1,,9,,,Achievement KSAO,3,"Domain , Range, and Intercepts",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b314539a-a5ba-4bb1-88a9-650f5080bca0,2016-09-06 T12:54,77201,78374,1,H.A.MATH.OAF.FC.FB.L3.10,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Identify the domain of a function from a table of values or ordered pairs,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.1,,10,,,Achievement KSAO,3,"Domain , Range, and Intercepts",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da199f32-d0f2-463f-9978-48eeec545e5f,2016-09-06 T12:54,77203,78376,1,H.A.MATH.OAF.FC.FB.L3.11,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Identify the range of a function from its graph,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.1,,11,,,Achievement KSAO,3,"Domain , Range, and Intercepts",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b5dbacf-b758-441f-acf1-36734041139c,2016-09-06 T12:54,77205,78378,1,H.A.MATH.OAF.FC.FB.L3.12,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Identify the range of a function from its equation,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.1,,12,,,Achievement KSAO,3,"Domain , Range, and Intercepts",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4deea911-21c1-4fc1-a73d-d6c4342fbeae,2016-09-06 T12:54,77207,78380,1,H.A.MATH.OAF.FC.FB.L3.13,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Identify the range of a function from a table of values or ordered pairs,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.1,,13,,,Achievement KSAO,3,"Domain , Range, and Intercepts",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cfe21cc-fadb-4ed9-b7f3-7d164a9d2b33,2016-09-06 T12:54,77209,78382,1,H.A.MATH.OAF.FC.FB.L3.14,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Interpret the domain of a function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.1,,14,,,Achievement KSAO,3,"Domain , Range, and Intercepts",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25fd6410-2404-4b29-8a04-d85f609df743,2016-09-06 T12:54,77211,78384,1,H.A.MATH.OAF.FC.FB.L3.15,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Interpret the range of a function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.1,,15,,,Achievement KSAO,3,"Domain , Range, and Intercepts",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb275f64-9378-4b9b-b032-04b51908084a,2016-09-06 T12:54,77213,78386,1,H.A.MATH.OAF.FC.FB.L3.16,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Identify the intercepts of a function from its graph,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,16,,,Achievement KSAO,3,"Domain , Range, and Intercepts",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4ce86f4-3e86-4707-a66d-d621b3b4d463,2016-09-06 T12:54,77215,78388,1,H.A.MATH.OAF.FC.FB.L3.17,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Identify the intercepts of a function from its equation,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,17,,,Achievement KSAO,3,"Domain , Range, and Intercepts",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873762c-1418-423b-ab1d-f7b7c00ca675,2016-09-06 T12:54,77217,78390,1,H.A.MATH.OAF.FC.FB.L3.18,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Identify the intercepts of a function from a table of values or ordered pairs,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,18,,,Achievement KSAO,3,"Domain , Range, and Intercepts",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bd7f10f-228f-49df-9cc0-fbc42ed0eee9,2016-09-06 T12:54,77219,78392,1,H.A.MATH.OAF.FC.FB.L3.19,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,9;,,,Interpret the intercepts of a function in context,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,19,,,Achievement KSAO,3,"Domain , Range, and Intercepts",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdf119dd-839a-4428-a360-e59f51eacca2,2016-09-06 T12:54,77221,78394,1,H.A.MATH.OAF.FC.FB.L3.20,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Estimate the rate of change for a given function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.6,,20,,,Achievement KSAO,4,Rate of Change,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87894742-114e-4b53-ab57-d60666db3ec8,2016-09-06 T12:54,77223,78396,1,H.A.MATH.OAF.FC.FB.L3.21,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Calculate the average rate of change of a function over a specified interval.,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.6,,21,,,Achievement KSAO,4,Rate of Change,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d44901b1-102a-4473-80bd-975d09a73fd5,2016-09-06 T12:54,77225,78398,1,H.A.MATH.OAF.FC.FB.L3.22,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Interpret the average rate of change of a function over a specified interval.,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.6,,22,,,Achievement KSAO,4,Rate of Change,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bece53e-d9a1-4b26-beac-53eb936b1bf9,2016-09-06 T12:54,77227,78400,1,H.A.MATH.OAF.FC.FB.L3.23,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Identify any axes of symmetry of a  function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,23,,,Achievement KSAO,5,Symmetry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997c68cc-b72d-48d3-9760-82e2ef0bd995,2016-09-06 T12:54,77229,78402,1,H.A.MATH.OAF.FC.FB.L3.24,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Interpret any axes of symmetry of a  function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,24,,,Achievement KSAO,5,Symmetry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378d64ed-111a-43f9-aa87-07b859183ac1,2016-09-06 T12:54,77231,78404,1,H.A.MATH.OAF.FC.FB.L3.25,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Identify any relative maxima of a function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,25,,,Achievement KSAO,6,Positive and Negative Values,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d41df2c-c400-4955-bda4-534ed7950d55,2016-09-06 T12:54,77233,78406,1,H.A.MATH.OAF.FC.FB.L3.26,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Identify any relative minima of a function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,26,,,Achievement KSAO,6,Positive and Negative Values,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fdc1626-4aab-454f-8e5e-416a36f7d09c,2016-09-06 T12:54,77235,78408,1,H.A.MATH.OAF.FC.FB.L3.27,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Interpret any relative maxima of a function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,27,,,Achievement KSAO,6,Positive and Negative Values,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645873ca-e647-4802-a648-6a779426694f,2016-09-06 T12:54,77237,78410,1,H.A.MATH.OAF.FC.FB.L3.28,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Interpret any relative minima of a function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,28,,,Achievement KSAO,6,Positive and Negative Values,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f08cdb29-25f8-4271-aa97-ed1823690887,2016-09-06 T12:54,77239,78412,1,H.A.MATH.OAF.FC.FB.L3.29,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Identify the intervals where a function is positive or negative,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,29,,,Achievement KSAO,6,Positive and Negative Values,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c15d1d3-50b4-4262-abfe-bfc79c4cd262,2016-09-06 T12:54,77241,78414,1,H.A.MATH.OAF.FC.FB.L3.30,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Interpret the intervals where a function is positive or negative,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,30,,,Achievement KSAO,6,Positive and Negative Values,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a65e6914-590a-4234-988c-2db81f1dced0,2016-09-06 T12:54,77243,78416,1,H.A.MATH.OAF.FC.FB.L3.31,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Identify the intervals where a function is increasing or decreasing,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,31,,,Achievement KSAO,6,Positive and Negative Values,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f6529e8-8886-468d-85f8-c91c8c306028,2016-09-06 T12:54,77245,78418,1,H.A.MATH.OAF.FC.FB.L3.32,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,11;,,,Interpret the intervals where a function is increasing or decreasing,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,32,,,Achievement KSAO,6,Positive and Negative Values,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9a15bdf-c2ea-4182-95e8-b3c5210ea971,2016-09-06 T12:54,77247,78420,1,H.A.MATH.OAF.FC.FB.L3.33,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,12;,,,Identify and interpret end behavior of  functions.,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.4,,33,,,Achievement KSAO,7,End Behaviors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11c00343-8cbc-47bd-b678-62d5c7442a2d,2016-09-06 T12:54,77249,78422,1,H.A.MATH.OAF.FC.FB.L3.34,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,12;,,,Identify odd and even functions,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.BF.3,,34,,,Achievement KSAO,7,End Behaviors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b18756f-e711-4485-b46d-f80d55c84c35,2016-09-06 T12:54,77251,78424,1,H.A.MATH.OAF.FC.FB.L3.35,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,12;,,,Interpret odd and even functions,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.BF.3,,35,,,Achievement KSAO,7,End Behaviors,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575f7de3-7cc2-4560-a204-5328655075dc,2016-09-06 T12:54,77253,78426,1,H.A.MATH.OAF.FC.FB.L3.36,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,12;,,,"Identify vertical asymptotes of a function, if applicable",,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.7.d,,36,,,Achievement KSAO,7,End Behaviors,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee92298b-cc56-4df9-8be5-55ab4d941a61,2016-09-06 T12:54,77255,78428,1,H.A.MATH.OAF.FC.FB.L3.37,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,12;,,,"Identify horizontal asymptotes of a function, if applicable",,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.7.d,,37,,,Achievement KSAO,7,End Behaviors,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccab6e85-c62e-4759-8cff-2159bc207052,2016-09-06 T12:54,77257,78430,1,H.A.MATH.OAF.FC.FB.L3.38,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,12;,,,"Identify diagonal asymptotes of a function, if applicable",,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.7.d,,38,,,Achievement KSAO,7,End Behaviors,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604c9642-c328-41be-9133-3ade4881be1f,2016-09-06 T12:54,77259,78432,1,H.A.MATH.OAF.FC.FB.L3.39,H,A,MATH,OAF,FC,FB,L3,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,Level 3 - Graph functions and interpret their characteristics,,,P,12;,,,"Interpret asymptotes of a function, if applicable",,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.7.d,,39,,,Achievement KSAO,7,End Behaviors,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45090689-16a7-440c-869c-bd98dfc8a63b,2016-09-06 T12:54,77261,78434,1,H.A.MATH.OAF.FC.FB.L4.1,H,A,MATH,OAF,FC,FB,L4,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,"Level 4 - Translate between different representations of linear relationships: graphs, equations, sets of ordered pairs, verbal descriptions, and tables",,,P,9;,,,"Compare properties of two functions in the same family represented in the same manner (graph, equation, table, description)",,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.9,,1,,,Achievement KSAO,8,Comparing Functions,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e8e1d5e-d730-4b92-9672-47ee49bfc3e8,2016-09-06 T12:54,77263,78436,1,H.A.MATH.OAF.FC.FB.L4.2,H,A,MATH,OAF,FC,FB,L4,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,"Level 4 - Translate between different representations of linear relationships: graphs, equations, sets of ordered pairs, verbal descriptions, and tables",,,P,9;,,,"Compare properties of two functions in the different families represented in the same manner (graph, equation, table, description)",,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.9,,2,,,Achievement KSAO,8,Comparing Functions,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922201f-ce62-4733-a682-594dee6eaadf,2016-09-06 T12:54,77265,78438,1,H.A.MATH.OAF.FC.FB.L4.3,H,A,MATH,OAF,FC,FB,L4,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,"Level 4 - Translate between different representations of linear relationships: graphs, equations, sets of ordered pairs, verbal descriptions, and tables",,,P,9;,,,"Compare properties of two functions in the different families represented in different manners (graph, equation, table, description)",,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.9,,3,,,Achievement KSAO,8,Comparing Functions,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea3488bf-89d9-42ce-ac35-24365201f185,2016-09-06 T12:54,77267,78440,1,H.A.MATH.OAF.FC.FB.L4.4,H,A,MATH,OAF,FC,FB,L4,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Function Behavior,"Level 4 - Translate between different representations of linear relationships: graphs, equations, sets of ordered pairs, verbal descriptions, and tables",,,P,9;,,,"Compare properties of two functions in the different families represented in different manners(graph, equation, table, description)",,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtman, 2005; Moskoivch, Schoenfeld, & Arcavi, 1993; Breidenbach, Dubinsky, Hawks & Nichols, 1992",,F.IF.9,,4,,,Achievement KSAO,8,Comparing Functions,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f2f3f28-34f2-4007-91f5-f808368336f3,2016-09-06 T12:54,75187,76360,1,H.A.MATH.OAF.FC.CM.L1,H,A,MATH,OAF,FC,CM,,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Computations and Manipulations,,,,LC,,L1,Level 1,Transform a single function,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtmann, 2005; Zazkis, Liljedahl & Gadowsky, 2003; Moschkovich, Schoenfeld & Arcavi, 1993; Breidenbach et al., 1992",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2c51c7f-23a4-41e9-a20b-c29c36b7a9ec,2016-09-06 T12:54,75188,76361,1,H.A.MATH.OAF.FC.CM.L2,H,A,MATH,OAF,FC,CM,,,,Holistic Framework,Core Academics,Math,"Operations, Algebra, and Functions",Function Concepts,Computations and Manipulations,,,,LC,,L2,Level 2,Manipulate functions in equation form to find new functions,,,,,0,"Schifter & Bastable, 2008; Carlson & Oehrtmann, 2005; Zazkis, Liljedahl & Gadowsky, 2003; Moschkovich, Schoenfeld & Arcavi, 1993; Breidenbach et al., 1992",,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
